timestamp,temp_C,hour,demand_kW
2024-01-04 19:00:00,13.937971373633466,19,36.28478461220822
2024-01-04 20:00:00,8.925877120402742,20,42.19572260693214
2024-01-04 21:00:00,10.049049962241494,21,44.52915934142701
2024-01-04 22:00:00,9.855711942638326,22,73.7838946997735
2024-01-04 23:00:00,6.641491557638442,23,87.14441872833521
2024-01-05 00:00:00,12.177832812255424,0,97.72293938615996
2024-01-05 01:00:00,12.072637797601365,1,110.12165338018431
2024-01-05 02:00:00,11.30481235098908,2,106.35820683188088
2024-01-05 03:00:00,10.585710580936256,3,116.03507960264082
2024-01-05 04:00:00,7.043359754910454,4,152.17388308286198
2024-01-05 05:00:00,10.02753601276562,5,149.59550763612174
2024-01-05 06:00:00,10.261328431481388,6,145.2191631533717
2024-01-05 07:00:00,8.88264017339684,7,133.95957511633668
2024-01-05 08:00:00,10.80561484606367,8,146.40395312474453
2024-01-05 09:00:00,12.501624551505312,9,143.07108541055618
2024-01-05 10:00:00,16.94802968469329,10,113.88376503280264
2024-01-05 11:00:00,11.813205419557214,11,100.83980251036098
2024-01-05 12:00:00,12.06212315322999,12,96.32127534925154
2024-01-05 13:00:00,11.066134233763195,13,71.26563846801074
2024-01-05 14:00:00,5.533158335164572,14,94.5132904680588
2024-01-05 15:00:00,11.209930354714047,15,63.04324357653994
2024-01-05 16:00:00,11.470162610884776,16,36.0768354714762
2024-01-05 17:00:00,18.679198318517557,17,31.338568444074646
2024-01-05 18:00:00,10.712389086718328,18,53.20823692890565
2024-01-05 19:00:00,12.194114008062535,19,43.985004459666285
2024-01-05 20:00:00,11.185336671945967,20,51.5690992524844
2024-01-05 21:00:00,7.783437868203101,21,56.8337631337937
2024-01-05 22:00:00,14.717940424606759,22,71.22952902160301
2024-01-05 23:00:00,13.545271079122019,23,73.48381358643852
2024-01-06 00:00:00,13.919621302840664,0,70.59630362426833
2024-01-06 01:00:00,8.818363097327307,1,111.59165235376749
2024-01-06 02:00:00,15.75490839451982,2,123.3016803666639
2024-01-06 03:00:00,7.34097227333468,3,136.80410004665853
2024-01-06 04:00:00,13.307096743112334,4,154.06692655423245
2024-01-06 05:00:00,18.11789233914146,5,136.35018612165567
2024-01-06 06:00:00,8.574916486319458,6,156.23774865016475
2024-01-06 07:00:00,9.847632272903208,7,147.3170441094709
2024-01-06 08:00:00,11.845479556974446,8,138.92744899763014
2024-01-06 09:00:00,10.036098499362925,9,132.6489057094065
2024-01-06 10:00:00,6.894535168513125,10,128.18823574214846
2024-01-06 11:00:00,11.752214386129605,11,114.74519510353834
2024-01-06 12:00:00,8.359614320533208,12,93.92245906102792
2024-01-06 13:00:00,12.967302753617068,13,70.36550395039723
2024-01-06 14:00:00,8.788252759010113,14,66.191543973226
2024-01-06 15:00:00,16.19632867676414,15,72.70854906391591
2024-01-06 16:00:00,9.196765584702812,16,63.608627658078255
2024-01-06 17:00:00,10.580340913094496,17,53.58794887615905
2024-01-06 18:00:00,13.987077113820533,18,31.45069906942462
2024-01-06 19:00:00,7.853932512409657,19,62.22926666747556
2024-01-06 20:00:00,12.228905265523911,20,51.075205815196966
2024-01-06 21:00:00,15.467953724558807,21,55.85044290287251
2024-01-06 22:00:00,6.7240757580278405,22,71.78564532530874
2024-01-06 23:00:00,12.100427037308435,23,84.46088224443282
2024-01-07 00:00:00,12.582769056235561,0,90.59612650546404
2024-01-07 01:00:00,14.148589288822222,1,96.98766210717972
2024-01-07 02:00:00,8.092268540856045,2,136.1565262763604
2024-01-07 03:00:00,7.841750834237462,3,124.29475930555243
2024-01-07 04:00:00,13.368945370340985,4,142.21114209168147
2024-01-07 05:00:00,12.69407469318985,5,149.7530032636037
2024-01-07 06:00:00,12.554599224527921,6,136.09436479543174
2024-01-07 07:00:00,12.842465301981218,7,134.4080760991663
2024-01-07 08:00:00,9.763046508754819,8,141.5449203590483
2024-01-07 09:00:00,12.499881764973301,9,133.175937634003
2024-01-07 10:00:00,12.682338093386335,10,118.10677389508507
2024-01-07 11:00:00,9.660066419411187,11,117.95644401822247
2024-01-07 12:00:00,17.40044420692456,12,102.82890811152487
2024-01-07 13:00:00,13.224619436225654,13,75.53264118092552
2024-01-07 14:00:00,8.229210181882344,14,61.389779929201126
2024-01-07 15:00:00,13.77278149939178,15,65.35833377219562
2024-01-07 16:00:00,8.879075662808326,16,75.77372424443672
2024-01-07 17:00:00,14.164374484717648,17,47.30264334662254
2024-01-07 18:00:00,15.278907410512502,18,28.564698425438316
2024-01-07 19:00:00,9.34107371843516,19,51.78263761632425
2024-01-07 20:00:00,14.693249061223256,20,36.126996846215235
2024-01-07 21:00:00,13.041463454299786,21,64.99028897170253
2024-01-07 22:00:00,14.26930115347376,22,52.9484936660681
2024-01-07 23:00:00,17.493499621452134,23,69.07076063368764
2024-01-08 00:00:00,11.323017233690361,0,87.31058726968021
2024-01-08 01:00:00,9.797973088626502,1,114.61325292922264
2024-01-08 02:00:00,9.390638292822402,2,122.55530664297763
2024-01-08 03:00:00,9.611750726802658,3,137.8994586382247
2024-01-08 04:00:00,11.82787645345666,4,139.86902283197227
2024-01-08 05:00:00,13.082637506148904,5,132.2644260249145
2024-01-08 06:00:00,12.889253979689029,6,150.49026267591216
2024-01-08 07:00:00,14.540731328807045,7,138.72717213840818
2024-01-08 08:00:00,12.098187257332693,8,129.21960559589755
2024-01-08 09:00:00,16.419783813170923,9,144.92503699504346
2024-01-08 10:00:00,11.265211081985104,10,127.23387950320105
2024-01-08 11:00:00,20.219689081467827,11,90.96896855819735
2024-01-08 12:00:00,13.93618362499399,12,106.27967801703026
2024-01-08 13:00:00,9.487708912450124,13,106.50178601383979
2024-01-08 14:00:00,8.846504087515635,14,75.8534976018299
2024-01-08 15:00:00,13.506598827428528,15,61.10543815016322
2024-01-08 16:00:00,11.38879322572142,16,44.04111517930582
2024-01-08 17:00:00,14.201183063975249,17,41.82941504991597
2024-01-08 18:00:00,13.478894455419606,18,41.05158555156209
2024-01-08 19:00:00,11.840694843728354,19,49.87058933430641
2024-01-08 20:00:00,9.518800427493758,20,60.988733742160655
2024-01-08 21:00:00,7.514639907641378,21,75.21366561367046
2024-01-08 22:00:00,10.719636725497908,22,75.93715311200376
2024-01-08 23:00:00,14.62837796466939,23,65.6948655492435
2024-01-09 00:00:00,12.95691354235483,0,84.70150185787949
2024-01-09 01:00:00,8.577415973828254,1,110.3220441128328
2024-01-09 02:00:00,12.834175087517764,2,116.50924390573218
2024-01-09 03:00:00,13.470584449150728,3,138.92191306574708
2024-01-09 04:00:00,9.663060001360819,4,132.34576031797116
2024-01-09 05:00:00,12.775807627800802,5,139.17052557714482
2024-01-09 06:00:00,12.489258465302218,6,154.55157805153607
2024-01-09 07:00:00,8.885721416472348,7,147.5260737365426
2024-01-09 08:00:00,13.387994391009068,8,141.12943790563205
2024-01-09 09:00:00,13.99698588906892,9,125.96594685191049
2024-01-09 10:00:00,15.563786039490049,10,116.44026049426714
2024-01-09 11:00:00,15.476038466068927,11,99.70414988489279
2024-01-09 12:00:00,8.181624206092945,12,110.30740631509764
2024-01-09 13:00:00,9.50115719021885,13,72.60616929037192
2024-01-09 14:00:00,13.859738111590197,14,63.64740369293417
2024-01-09 15:00:00,13.855990162700843,15,59.898407382214046
2024-01-09 16:00:00,13.85977536888236,16,54.31613155307529
2024-01-09 17:00:00,23.87282678192838,17,38.8875813492281
2024-01-09 18:00:00,14.027303842043718,18,38.0351456472568
2024-01-09 19:00:00,15.721329230506015,19,55.055867843143275
2024-01-09 20:00:00,15.176637600443824,20,39.75521634329372
2024-01-09 21:00:00,14.26880606388161,21,69.39351292835583
2024-01-09 22:00:00,11.368824576043181,22,80.43702211489733
2024-01-09 23:00:00,14.59153997144402,23,68.74138200566365
2024-01-10 00:00:00,10.250921519109447,0,102.56854933429932
2024-01-10 01:00:00,11.858941342502137,1,108.71071121479984
2024-01-10 02:00:00,11.113306519234852,2,129.0292328982803
2024-01-10 03:00:00,12.815019580881131,3,127.49258401323203
2024-01-10 04:00:00,19.51337286274269,4,121.20206220711924
2024-01-10 05:00:00,6.9676015849469195,5,168.0520339721881
2024-01-10 06:00:00,14.628177733845703,6,139.75643558775187
2024-01-10 07:00:00,7.731249549153208,7,161.09801545806465
2024-01-10 08:00:00,11.153601565353863,8,138.74055220807222
2024-01-10 09:00:00,15.836248953624262,9,140.34947374435407
2024-01-10 10:00:00,12.76223722000855,10,112.69217926662796
2024-01-10 11:00:00,9.336162828934246,11,108.12719128478572
2024-01-10 12:00:00,10.423486034942258,12,114.39819974127451
2024-01-10 13:00:00,14.608190409526191,13,73.39320301686907
2024-01-10 14:00:00,10.378297267570753,14,90.25414852650243
2024-01-10 15:00:00,13.218772931468088,15,67.12552087368461
2024-01-10 16:00:00,12.706112682433604,16,49.74000738030253
2024-01-10 17:00:00,10.614596119904713,17,32.34158172556558
2024-01-10 18:00:00,19.00122943069814,18,31.804358095885366
2024-01-10 19:00:00,14.471154229676197,19,43.77770076152843
2024-01-10 20:00:00,6.493969402749341,20,75.38296833832312
2024-01-10 21:00:00,13.128760107030446,21,74.27161248901285
2024-01-10 22:00:00,10.584037768417,22,66.9820526717285
2024-01-10 23:00:00,15.126697167110835,23,84.81747105053408
2024-01-11 00:00:00,10.44583843235056,0,106.76234469543238
2024-01-11 01:00:00,12.479191323247965,1,118.71669663273455
2024-01-11 02:00:00,14.338362484590034,2,121.31017415217538
2024-01-11 03:00:00,15.420666230159028,3,105.08902968939162
2024-01-11 04:00:00,9.222511426481335,4,143.30202301098166
2024-01-11 05:00:00,11.819896940125819,5,133.09942168503264
2024-01-11 06:00:00,11.398564714165794,6,145.1768128424877
2024-01-11 07:00:00,10.863412949927527,7,156.3695077759373
2024-01-11 08:00:00,18.119763368491952,8,130.11325181098778
2024-01-11 09:00:00,14.038345780531529,9,138.75955616223865
2024-01-11 10:00:00,9.040748784643528,10,130.33604163784835
2024-01-11 11:00:00,15.576986488812992,11,88.80371988081104
2024-01-11 12:00:00,19.189869238686562,12,56.41179145689953
2024-01-11 13:00:00,15.920796429302104,13,76.70554250306567
2024-01-11 14:00:00,8.265290749786622,14,76.33015383691512
2024-01-11 15:00:00,11.37069842904991,15,52.13380668875401
2024-01-11 16:00:00,16.624134095208532,16,26.44418912384723
2024-01-11 17:00:00,10.700392250792321,17,42.955492049234856
2024-01-11 18:00:00,14.154858932087349,18,39.74536728717754
2024-01-11 19:00:00,15.147302807936674,19,48.067881306737135
2024-01-11 20:00:00,10.042609232914414,20,58.499822160629044
2024-01-11 21:00:00,12.644824579463263,21,75.4356842534734
2024-01-11 22:00:00,3.099598627441445,22,78.44476218466313
2024-01-11 23:00:00,9.750237723645792,23,96.36916121815668
2024-01-12 00:00:00,12.318863043849808,0,95.83526134358766
2024-01-12 01:00:00,9.333217952134738,1,121.2212075920424
2024-01-12 02:00:00,17.973801409824194,2,104.68724854769619
2024-01-12 03:00:00,8.786143364147389,3,148.4998560699385
2024-01-12 04:00:00,11.756434037938337,4,142.74064969679768
2024-01-12 05:00:00,13.468789229887562,5,134.5642630055008
2024-01-12 06:00:00,17.400387365227633,6,135.07898498041286
2024-01-12 07:00:00,8.76898104449097,7,148.36277063610046
2024-01-12 08:00:00,16.566058754494165,8,135.06093618661157
2024-01-12 09:00:00,13.10726668108805,9,117.3430382034062
2024-01-12 10:00:00,10.132041544885436,10,124.44239988907218
2024-01-12 11:00:00,14.4628779208191,11,107.96826893998116
2024-01-12 12:00:00,13.673746584749697,12,92.98273990243095
2024-01-12 13:00:00,11.275916866552905,13,97.9766264556581
2024-01-12 14:00:00,13.285973752999345,14,76.16828023471184
2024-01-12 15:00:00,11.920626707444008,15,60.72859955837717
2024-01-12 16:00:00,13.417119533783032,16,52.03138171818875
2024-01-12 17:00:00,15.062959521592427,17,44.534445157181736
2024-01-12 18:00:00,17.834617946465343,18,38.363760148737555
2024-01-12 19:00:00,9.363121001548741,19,34.72088672580302
2024-01-12 20:00:00,19.475667621998088,20,34.73213160908842
2024-01-12 21:00:00,7.220304099461782,21,55.35966205981479
2024-01-12 22:00:00,12.621212212922538,22,82.54038504874977
2024-01-12 23:00:00,14.841519117483017,23,76.7675143098786
2024-01-13 00:00:00,14.17179829826758,0,89.7229939066686
2024-01-13 01:00:00,11.460724135600701,1,118.98747730425698
2024-01-13 02:00:00,12.704455943990657,2,123.81433608651743
2024-01-13 03:00:00,11.849819891085984,3,120.36935413336333
2024-01-13 04:00:00,11.560728424229849,4,139.47075971548853
2024-01-13 05:00:00,15.877628986125558,5,133.18936360993845
2024-01-13 06:00:00,14.399869152957624,6,123.75493280802422
2024-01-13 07:00:00,11.25009390928052,7,138.89334116352032
2024-01-13 08:00:00,16.027622321362234,8,129.41062232633283
2024-01-13 09:00:00,14.25072125769231,9,125.70438722902432
2024-01-13 10:00:00,15.767409051579364,10,98.64286766006819
2024-01-13 11:00:00,15.217709220833319,11,114.02218964393417
2024-01-13 12:00:00,10.841837662296266,12,97.29529408649309
2024-01-13 13:00:00,11.648279574471575,13,84.13801936253645
2024-01-13 14:00:00,15.570703510432269,14,67.86500936253384
2024-01-13 15:00:00,15.159933491362878,15,46.444031418910185
2024-01-13 16:00:00,13.266117913170039,16,54.73005371576496
2024-01-13 17:00:00,13.68080484498883,17,40.6713525353871
2024-01-13 18:00:00,17.161817382427756,18,26.71050982867257
2024-01-13 19:00:00,11.554108528554993,19,54.32996656199058
2024-01-13 20:00:00,14.970114838572597,20,61.675238721650956
2024-01-13 21:00:00,12.7222447377608,21,66.44846520000934
2024-01-13 22:00:00,12.675779085380823,22,78.87821748064263
2024-01-13 23:00:00,16.625153251024052,23,68.60243517720284
2024-01-14 00:00:00,16.05634053705334,0,71.91112163420874
2024-01-14 01:00:00,16.020620398091168,1,115.80108667994212
2024-01-14 02:00:00,17.49652791155224,2,130.55209307094313
2024-01-14 03:00:00,13.64310301498753,3,143.49720076704912
2024-01-14 04:00:00,15.625950403974144,4,128.69150999147615
2024-01-14 05:00:00,12.649291220308884,5,131.45136548654722
2024-01-14 06:00:00,14.552590547554578,6,130.2379919266952
2024-01-14 07:00:00,13.189662326986198,7,125.07964098434053
2024-01-14 08:00:00,13.871079385067407,8,134.4853252349867
2024-01-14 09:00:00,15.365562566399992,9,140.68099350735193
2024-01-14 10:00:00,11.125429440388835,10,121.3325148004999
2024-01-14 11:00:00,19.857253317145634,11,96.24967462431754
2024-01-14 12:00:00,10.562039345590147,12,112.63189095186178
2024-01-14 13:00:00,9.937525651726055,13,83.14304332309786
2024-01-14 14:00:00,17.054424110589455,14,81.24646634601706
2024-01-14 15:00:00,15.955079571978061,15,72.65544587169106
2024-01-14 16:00:00,15.452450941245718,16,44.48271454148181
2024-01-14 17:00:00,15.465128017882092,17,34.99811000959027
2024-01-14 18:00:00,13.543351171548508,18,49.88567812080611
2024-01-14 19:00:00,10.888328375631758,19,46.451802509094485
2024-01-14 20:00:00,13.807505164670431,20,37.51816731076384
2024-01-14 21:00:00,11.548606355552916,21,74.35983476479659
2024-01-14 22:00:00,16.505450690342506,22,74.15357249208576
2024-01-14 23:00:00,13.138919345582837,23,82.33632509134387
2024-01-15 00:00:00,11.35380783636527,0,84.66373678998768
2024-01-15 01:00:00,12.866141901783825,1,94.91340593938452
2024-01-15 02:00:00,15.069093789569678,2,115.93410530505217
2024-01-15 03:00:00,12.139125768330882,3,126.07837717761528
2024-01-15 04:00:00,11.36363824004351,4,137.1630643877188
2024-01-15 05:00:00,14.561361061218541,5,149.39320074261636
2024-01-15 06:00:00,14.565199140068973,6,148.20139489408763
2024-01-15 07:00:00,12.309469900629416,7,157.45877831817072
2024-01-15 08:00:00,12.417184509887836,8,128.5606689356737
2024-01-15 09:00:00,14.526449238815713,9,122.87052489482883
2024-01-15 10:00:00,9.486046402250832,10,133.61772415009946
2024-01-15 11:00:00,9.60790810361314,11,118.20591945802869
2024-01-15 12:00:00,11.674966762985497,12,111.97387029990523
2024-01-15 13:00:00,13.189957971607264,13,84.88449886070013
2024-01-15 14:00:00,14.76302212353682,14,83.9550467939819
2024-01-15 15:00:00,18.25636807759146,15,53.53210280272114
2024-01-15 16:00:00,16.403278296348862,16,54.51384769396695
2024-01-15 17:00:00,13.350483836852524,17,41.767591543996964
2024-01-15 18:00:00,13.773250803034738,18,42.59637051277041
2024-01-15 19:00:00,10.822711332829378,19,59.16773005828257
2024-01-15 20:00:00,13.774760018765635,20,65.27899147917734
2024-01-15 21:00:00,12.964323509982389,21,66.00838341381538
2024-01-15 22:00:00,14.798455107757073,22,64.57137206513963
2024-01-15 23:00:00,11.348606596085837,23,98.13518484798567
2024-01-16 00:00:00,15.6374119057351,0,66.805389625731
2024-01-16 01:00:00,18.677589102019315,1,81.36342903601867
2024-01-16 02:00:00,13.75309191764101,2,124.31015840140188
2024-01-16 03:00:00,15.284507529308407,3,124.92740756324181
2024-01-16 04:00:00,16.14980433814492,4,137.05679802417373
2024-01-16 05:00:00,12.875710947354074,5,143.18894464406466
2024-01-16 06:00:00,14.751649808442833,6,146.20615732915306
2024-01-16 07:00:00,14.117149565356968,7,131.91796397380756
2024-01-16 08:00:00,14.372400658658078,8,140.2613297327027
2024-01-16 09:00:00,11.760343011445183,9,141.77879831851286
2024-01-16 10:00:00,14.15290288578841,10,128.8997002677355
2024-01-16 11:00:00,15.573367236747933,11,121.92976072811717
2024-01-16 12:00:00,18.432803186396708,12,85.57537806223044
2024-01-16 13:00:00,16.957184841267203,13,75.88378893081133
2024-01-16 14:00:00,20.53891973554625,14,38.69043588716903
2024-01-16 15:00:00,11.777329674347435,15,55.77588758059353
2024-01-16 16:00:00,16.69633427317362,16,41.37524052436471
2024-01-16 17:00:00,14.629398380226638,17,52.948107447856856
2024-01-16 18:00:00,20.648781162664598,18,22.592426433774513
2024-01-16 19:00:00,11.65447750694613,19,56.35815386914265
2024-01-16 20:00:00,11.560206836469256,20,53.56209896820576
2024-01-16 21:00:00,12.281194426679516,21,58.31059093616597
2024-01-16 22:00:00,7.707685190082162,22,82.07356931116821
2024-01-16 23:00:00,12.5021072979693,23,78.1432694264069
2024-01-17 00:00:00,12.049838508548042,0,91.60995050197727
2024-01-17 01:00:00,14.778417852637759,1,86.33625749194937
2024-01-17 02:00:00,15.352504420540614,2,111.81544908563988
2024-01-17 03:00:00,19.955749010856792,3,110.64415957612653
2024-01-17 04:00:00,17.178508007767284,4,123.78444428019654
2024-01-17 05:00:00,12.596525526221926,5,147.27197088790996
2024-01-17 06:00:00,11.631992479164062,6,153.32233456957695
2024-01-17 07:00:00,15.802994007728651,7,139.01224834541938
2024-01-17 08:00:00,10.366536872147208,8,152.5223483494223
2024-01-17 09:00:00,19.821612790772196,9,121.46773273608665
2024-01-17 10:00:00,17.865556855372997,10,106.31832439119758
2024-01-17 11:00:00,12.91970953689502,11,102.47297032419222
2024-01-17 12:00:00,9.187832905936503,12,104.75255655579546
2024-01-17 13:00:00,18.388853615705372,13,76.01901161248223
2024-01-17 14:00:00,13.98361695745128,14,81.01120915541243
2024-01-17 15:00:00,18.04068542912952,15,60.475020531814565
2024-01-17 16:00:00,9.543953516826033,16,52.19609271205432
2024-01-17 17:00:00,12.529111424347816,17,45.625423035578336
2024-01-17 18:00:00,14.342967592363685,18,48.02424286445033
2024-01-17 19:00:00,14.46817827450336,19,53.44732991712958
2024-01-17 20:00:00,12.977040078771404,20,60.13434434028318
2024-01-17 21:00:00,16.195786290251633,21,51.614310031855894
2024-01-17 22:00:00,11.124375205061352,22,60.211023065592094
2024-01-17 23:00:00,13.900098038145254,23,69.26948790612751
2024-01-18 00:00:00,14.934705264980032,0,92.85692461323409
2024-01-18 01:00:00,16.117134872020582,1,104.12893830532832
2024-01-18 02:00:00,16.708663004111006,2,100.59588025743415
2024-01-18 03:00:00,11.199892094330728,3,133.40125097955865
2024-01-18 04:00:00,9.971475857637468,4,149.6705620436648
2024-01-18 05:00:00,18.40684883553986,5,119.97032706830225
2024-01-18 06:00:00,15.57076040578311,6,149.90845120647793
2024-01-18 07:00:00,12.328358760174675,7,139.8642623085058
2024-01-18 08:00:00,19.227274296411906,8,137.42285272216466
2024-01-18 09:00:00,14.920842272722911,9,120.17913005612256
2024-01-18 10:00:00,18.111709922035814,10,98.51032532708658
2024-01-18 11:00:00,14.776373814074663,11,98.80683472855952
2024-01-18 12:00:00,20.756062144490297,12,77.5363944802462
2024-01-18 13:00:00,19.83984089717395,13,63.494566882811256
2024-01-18 14:00:00,13.826925924407115,14,65.18613393545465
2024-01-18 15:00:00,17.4885312227074,15,53.00724999201975
2024-01-18 16:00:00,16.50994621859978,16,41.96704367561452
2024-01-18 17:00:00,18.67971304244138,17,33.68315866114376
2024-01-18 18:00:00,11.679047988104022,18,29.549640031765993
2024-01-18 19:00:00,16.631972749839655,19,42.356743345972
2024-01-18 20:00:00,17.7490918303931,20,40.30851317307519
2024-01-18 21:00:00,9.297599910574993,21,82.15239092435134
2024-01-18 22:00:00,11.02404283184701,22,63.55626266376636
2024-01-18 23:00:00,8.456121836564034,23,72.06385078675072
2024-01-19 00:00:00,14.010824422051792,0,98.15903609519684
2024-01-19 01:00:00,16.971671692773352,1,102.46287905270933
2024-01-19 02:00:00,19.32611608167355,2,96.26343763134145
2024-01-19 03:00:00,15.04132926664479,3,109.97519097599687
2024-01-19 04:00:00,19.70489156209934,4,139.26545437186616
2024-01-19 05:00:00,10.678740550740791,5,161.07991411903964
2024-01-19 06:00:00,9.70889760732,6,125.70763719829871
2024-01-19 07:00:00,14.65240182869561,7,134.40925736449717
2024-01-19 08:00:00,15.971241272203388,8,148.00070819265417
2024-01-19 09:00:00,14.720960681103186,9,121.15279211934234
2024-01-19 10:00:00,8.616718625265836,10,122.86044040920181
2024-01-19 11:00:00,14.551684806847101,11,101.00998936513817
2024-01-19 12:00:00,10.905636423870906,12,86.9797574145766
2024-01-19 13:00:00,16.82806257187558,13,56.35516515884237
2024-01-19 14:00:00,15.91883966367601,14,73.68779377999547
2024-01-19 15:00:00,11.9994055664034,15,42.21648074538909
2024-01-19 16:00:00,13.277444173375386,16,52.616555985114864
2024-01-19 17:00:00,11.64140435971861,17,57.28669489368586
